collection_id,competency_code
09a673b7-3e47-40b5-9fad-987ce4cb35a0,"[""K12.MA-MA3-MD-C.01""]"
09adff27-9f90-41ba-89c1-b264c7a740cf,"[""K12.MA-MA3-MD-C.01""]"
09bb2914-44b7-467b-9593-b0cc5de4baf2,"[""K12.MA-MA3-MD-C.01""]"
09bed8da-3f88-4e7f-9a97-df9ba3ce97da,"[""K12.MA-MA3-MD-C.01""]"
09ce1ca3-559e-4656-9124-838ba14221cb,"[""K12.MA-MA3-MD-C.01""]"
09da132a-22bd-4d5e-82b4-d74decbf0021,"[""K12.MA-MA3-MD-C.01""]"
09dc6f81-930a-405e-b6a8-9fa3daf7e1f5,"[""K12.MA-MA3-MD-C.01""]"
09dcf902-6962-4584-9c1b-f3fe683c9f55,"[""K12.MA-MA3-MD-C.01""]"
09e0449a-9317-4efd-bca5-254e7eda440c,"[""K12.MA-MA3-MD-C.01""]"
09e3123d-2529-430b-b459-943a0bc5c63e,"[""K12.MA-MA3-MD-C.01""]"
09e4235a-0690-4d69-a5f6-97b6383fe433,"[""K12.MA-MA3-MD-C.01""]"
0a18e840-d99f-451e-b48e-8cc48d876ef9,"[""K12.MA-MA3-MD-C.01""]"
0a191f25-c25e-4a28-a03d-b96ef12b295d,"[""K12.MA-MA3-MD-C.01""]"
0a2b99e8-fc87-40a6-bc40-de9c09c37323,"[""K12.MA-MA3-MD-C.01""]"
0a3ea8a5-313c-4b25-a7b4-0083960d24a8,"[""K12.MA-MA3-MD-C.01""]"
0a46c978-ab1b-42bf-b9a0-8fb515d7698f,"[""K12.MA-MA3-MD-C.01""]"
0a4b71c5-3cfb-4bb5-83a7-4e2d17b269b6,"[""K12.MA-MA3-MD-C.01""]"
0a5116ca-b3a0-4bcf-ac99-d38692092a30,"[""K12.MA-MA3-MD-C.01""]"
0a5ee542-fcb5-4057-a1a5-0499bf440b14,"[""K12.MA-MA3-MD-C.01""]"
0a6b9937-f4d0-47eb-b238-5516faedd3c1,"[""K12.MA-MA3-MD-C.01""]"
0a6cfbf6-6311-411f-92e4-16aa3b4338ab,"[""K12.MA-MA3-MD-C.01""]"
0a704f48-6668-4c82-a2aa-0fb134c5c86e,"[""K12.MA-MA3-MD-C.01""]"
0a75b9b8-150a-4f0b-9207-4b7a44bdbd82,"[""K12.MA-MA3-MD-C.01""]"
0a7611ef-b051-4bdb-93ff-795797d0c8a7,"[""K12.MA-MA3-MD-C.01""]"
0a7c4640-e485-4bfa-a295-282f2e801f60,"[""K12.MA-MA3-MD-C.01""]"
0a82e53d-5654-40c5-a676-488ed7e47245,"[""K12.MA-MA3-MD-C.01""]"
0abd7d48-7201-45d8-8e6e-bc1a956e5eb2,"[""K12.MA-MA3-MD-C.01""]"
0ac82a54-af1a-4146-8484-f025e28d5793,"[""K12.MA-MA3-MD-C.01""]"
0ad3066a-adbd-408b-b9ba-7c1eaf19916b,"[""K12.MA-MA3-MD-C.01""]"
0ad4ef9c-66d1-4ead-b22d-cb3c867512e1,"[""K12.MA-MA3-MD-C.01""]"
0add4419-29b1-42bb-bb6a-80cb915bf35f,"[""K12.MA-MA3-MD-C.01""]"
0afa9d19-7cf1-49ee-b64b-2b84b791f69f,"[""K12.MA-MA3-MD-C.01""]"
0b064069-3bb9-4c46-88bf-ff88ef3d5651,"[""K12.MA-MA3-MD-C.01""]"
0b06702a-723e-40d5-8055-4b8fa10d37a4,"[""K12.MA-MA3-MD-C.01""]"
0b32d521-2459-42c1-9d05-30a8439df27b,"[""K12.MA-MA3-MD-C.01""]"
0b48cca5-e330-4d81-bc1a-092985914a2c,"[""K12.MA-MA3-MD-C.01""]"
0b4fe02d-ff6e-46c6-b721-398b5514552e,"[""K12.MA-MA3-MD-C.01""]"
0b5badf6-e05f-46ba-8f49-6459c94eef38,"[""K12.MA-MA3-MD-C.01""]"
0b7ed842-dec9-488b-8d01-f80fdb286506,"[""K12.MA-MA3-MD-C.01""]"
0b8f4d12-afcf-4b77-a6c1-b57c8c4d06ce,"[""K12.MA-MA3-MD-C.01""]"
0ba8260f-b562-4f07-8050-c7fae1b4c913,"[""K12.MA-MA3-MD-C.01""]"
0baadc7a-5701-4051-b292-28308db9d825,"[""K12.MA-MA3-MD-C.01""]"
0bc1029f-9f76-4541-9afc-40f66f0f4d6b,"[""K12.MA-MA3-MD-C.01""]"
0bc827f4-a913-4395-8550-56be15f1f51e,"[""K12.MA-MA3-MD-C.01""]"
0bd200f5-0567-4f5e-b63f-bd70a29ddbe2,"[""K12.MA-MA3-MD-C.01""]"
0bd99d30-a97f-4b2e-9aad-04687b676b43,"[""K12.MA-MA3-MD-C.01""]"
0bdaa362-afac-49e2-9cbb-a40cfd5f5fd3,"[""K12.MA-MA3-MD-C.01""]"
0be9384b-e952-4fda-be80-0d16eb21b1df,"[""K12.MA-MA3-MD-C.01""]"
0bed14b9-a19c-486e-85f7-9244ea13341b,"[""K12.MA-MA3-MD-C.01""]"
0bf660fa-5c64-4995-a589-52618c5d05ac,"[""K12.MA-MA3-MD-C.01""]"
0c0da1cb-8f14-49f8-afe7-543ce2e9fdcf,"[""K12.MA-MA3-MD-C.01""]"
0c0e85ec-9297-4481-9a6d-4b0e93055e1f,"[""K12.MA-MA3-MD-C.01""]"
0c144c22-cac3-4ff7-85cf-2f837d029d48,"[""K12.MA-MA3-MD-C.01""]"
0c3bc863-9208-4f8e-8774-dd0a1fffaa7f,"[""K12.MA-MA3-MD-C.01""]"
0c3c4f64-69ee-41f3-b7c3-bd0f0a7246ba,"[""K12.MA-MA3-MD-C.01""]"
0c43d709-2ab8-4fcb-b660-c21ae33223f2,"[""K12.MA-MA3-MD-C.01""]"
0c4e1994-828d-405d-9038-f6099cc064ef,"[""K12.MA-MA3-MD-C.01""]"
0c5fccec-ab08-4c9d-8b20-f88ad0841a52,"[""K12.MA-MA3-MD-C.01""]"
0c6d08b2-b805-4d79-aa95-3622fae5f6f4,"[""K12.MA-MA3-MD-C.01""]"
0c899677-e6c0-415e-82a6-2377df6bc120,"[""K12.MA-MA3-MD-C.01""]"
0ca45a52-5f3e-420b-b729-8c26201aae66,"[""K12.MA-MA3-MD-C.01""]"
0caa6579-d79f-4e5e-b59a-f80d4dbbb9f5,"[""K12.MA-MA3-MD-C.01""]"
0cb853b3-bdee-4c65-84af-d98478a52d44,"[""K12.MA-MA3-MD-C.01""]"
0cba1545-4376-4f05-9b30-b2ce7a322286,"[""K12.MA-MA3-MD-C.01""]"
0cc8e2e4-34cd-4d1c-8b76-c98bdbad42bf,"[""K12.MA-MA3-MD-C.01""]"
0cd0344e-0a1f-4282-a992-598f661695f2,"[""K12.MA-MA3-MD-C.01""]"
0d1c8c64-653e-4c9d-b0c9-9b4a74d3be01,"[""K12.MA-MA3-MD-C.01""]"
0d2a4550-5254-4277-89d9-cabfcf2bc86c,"[""K12.MA-MA3-MD-C.01""]"
0d35fe4e-2dbf-42e6-a270-c4b445678696,"[""K12.MA-MA3-MD-C.01""]"
0d4fc209-125f-4c73-ac9f-ecd1fdf6c42f,"[""K12.MA-MA3-MD-C.01""]"
0d617f18-e7e9-4733-a603-2e86e2ccab34,"[""K12.MA-MA3-MD-C.01""]"
0d834256-e225-49fe-8010-f68414504819,"[""K12.MA-MA3-MD-C.01""]"
