collection_id,competency_code
06b4f275-c879-48a1-aca7-4b9f9a754a7d,"[""K12.MA-A1-NQ-Q.A.01""]"
06b7bf71-e1de-4f53-9025-56272d1f2b3a,"[""K12.MA-A1-NQ-Q.A.01""]"
06bee7b3-2ed7-4d19-b42d-2a99eca51e54,"[""K12.MA-A1-NQ-Q.A.01""]"
06e7a9b7-2a9d-425d-94a4-8015a156de64,"[""K12.MA-A1-NQ-Q.A.01""]"
06eec267-f100-4e83-aa1e-c60bb7501e35,"[""K12.MA-A1-NQ-Q.A.01""]"
06f0273c-20ce-407f-9bd7-abe030e7200b,"[""K12.MA-A1-NQ-Q.A.01""]"
06f09a76-a880-4f98-8610-ebe349b36ca4,"[""K12.MA-A1-NQ-Q.A.01""]"
070cb065-928b-4a2d-a156-6822b34fbbaf,"[""K12.MA-A1-NQ-Q.A.01""]"
072de631-c033-4bfd-b856-c3ffdd963e92,"[""K12.MA-A1-NQ-Q.A.01""]"
0734fe20-99e5-4fb1-b60a-f9b78897a1d7,"[""K12.MA-A1-NQ-Q.A.01""]"
07688b33-8582-4801-b7fe-6e55076c1537,"[""K12.MA-A1-NQ-Q.A.01""]"
076b22e7-efdd-4ab4-9a2f-e16b32014880,"[""K12.MA-A1-NQ-Q.A.01""]"
076be91f-94a3-40e7-be46-d13ff723b5a0,"[""K12.MA-A1-NQ-Q.A.01""]"
076ea098-d948-47e0-b7f6-6c9f70dde135,"[""K12.MA-A1-NQ-Q.A.01""]"
076f283c-b015-4c0e-95e3-d8aa61dd8745,"[""K12.MA-A1-NQ-Q.A.01""]"
0776d931-3dbd-4784-bb9c-5a7fc1a9354b,"[""K12.MA-A1-NQ-Q.A.01""]"
077ec389-73d0-4dcb-b033-5f1589216bf8,"[""K12.MA-A1-NQ-Q.A.01""]"
079a4929-151f-4ad1-8c3a-5dfd0c4e9d47,"[""K12.MA-A1-NQ-Q.A.01""]"
079f950a-5944-4532-92e2-a8138b0fcc02,"[""K12.MA-A1-NQ-Q.A.01""]"
07a6c06f-d178-4651-a44f-e93b95d12d55,"[""K12.MA-A1-NQ-Q.A.01""]"
006a78d8-711f-4058-b59d-876384581052,"[""K12.MA-A1-NQ-Q.A.02""]"
07bfc361-26f8-4e73-8cd3-424c016bd213,"[""K12.MA-A1-NQ-Q.A.01""]"
07ca4b0b-82f2-4e46-b006-4a0b31cbdd8a,"[""K12.MA-A1-NQ-Q.A.01""]"
08238c30-9791-4bfc-953b-7f196b66dc40,"[""K12.MA-A1-NQ-Q.A.01""]"
08303e6a-9eb3-4255-8acf-4a489e4bd448,"[""K12.MA-A1-NQ-Q.A.01""]"
083484ce-7620-4cbb-9f8b-b76eae67e4c9,"[""K12.MA-A1-NQ-Q.A.01""]"
08531229-925b-488f-9f8a-d1fc24673ec2,"[""K12.MA-A1-NQ-Q.A.01""]"
0867df4f-e401-4324-bf51-1a129b9cd97a,"[""K12.MA-A1-NQ-Q.A.01""]"
08872921-5398-46fd-b283-816e6cc6689e,"[""K12.MA-A1-NQ-Q.A.01""]"
0887798a-c03d-4c49-8870-56db5daa239f,"[""K12.MA-A1-NQ-Q.A.01""]"
089ca05a-c6a0-4bf2-91e3-49c05ec3063d,"[""K12.MA-A1-NQ-Q.A.01""]"
08a2579e-ee02-4e0b-b3c9-a88769ca21c6,"[""K12.MA-A1-NQ-Q.A.01""]"
08a2634f-8c00-4224-9993-3a18500a1a9e,"[""K12.MA-A1-NQ-Q.A.01""]"
08bc39ad-0f57-4458-85ce-684ffa213e7d,"[""K12.MA-A1-NQ-Q.A.01""]"
08cb7a71-3e37-4e6c-abc1-327d4b487f56,"[""K12.MA-A1-NQ-Q.A.01""]"
08cd8435-32c4-4260-9b2e-6b5f43517649,"[""K12.MA-A1-NQ-Q.A.01""]"
08f6e38f-8f9b-41ec-9adb-e2601c6cd1ad,"[""K12.MA-A1-NQ-Q.A.01""]"
0905e579-451a-4fe4-aed3-b0f453ab8e12,"[""K12.MA-A1-NQ-Q.A.01""]"
091c3399-d9ae-4464-9715-0192f8189d4c,"[""K12.MA-A1-NQ-Q.A.01""]"
0924a801-eae4-4218-903d-5baeeaa74878,"[""K12.MA-A1-NQ-Q.A.01""]"
0924fdd4-6e51-481e-acb7-8376dc172353,"[""K12.MA-A1-NQ-Q.A.01""]"
092efcf3-42cb-49ef-8041-7360bb5d76ff,"[""K12.MA-A1-NQ-Q.A.01""]"
0074beab-c03c-4e1b-a50f-8f08ee36b2ea,"[""K12.MA-A1-NQ-Q.A.02""]"
0951109b-5e36-4b1e-b879-cb6d5a353e51,"[""K12.MA-A1-NQ-Q.A.01""]"
09658856-9487-434c-8c45-83dc2be5b1d6,"[""K12.MA-A1-NQ-Q.A.01""]"
096fab70-8607-46bc-a028-5cba00a6a6b3,"[""K12.MA-A1-NQ-Q.A.01""]"
097b99a7-e4a9-4180-90ab-336d1db211dc,"[""K12.MA-A1-NQ-Q.A.01""]"
09aa25c9-a5d9-4430-aac5-70361b22b2e1,"[""K12.MA-A1-NQ-Q.A.01""]"
09aa7600-130e-4b40-b07a-b5c8ef05fc40,"[""K12.MA-A1-NQ-Q.A.01""]"
09c4d576-8fb0-431a-ba2e-624651ec1a6e,"[""K12.MA-A1-NQ-Q.A.01""]"
09eb6e31-6cb3-4b7e-83ea-27974c660db8,"[""K12.MA-A1-NQ-Q.A.01""]"
0a304173-fb43-437b-b8d7-580043d4c66f,"[""K12.MA-A1-NQ-Q.A.01""]"
0a3e8216-d48e-40d6-bcd3-253ad294833a,"[""K12.MA-A1-NQ-Q.A.01""]"
0a46db07-53f0-445c-a6e8-d6edd4a11580,"[""K12.MA-A1-NQ-Q.A.01""]"
0a5450fc-7ed7-42a7-b809-8ef08673b2fa,"[""K12.MA-A1-NQ-Q.A.01""]"
0a7246d3-d800-4d4f-beb9-7a0e415f56a9,"[""K12.MA-A1-NQ-Q.A.01""]"
0a757d54-8890-4c0c-ae21-9e8b05027102,"[""K12.MA-A1-NQ-Q.A.01""]"
0a9ed45e-cd18-44d1-99f9-f8a550c9757b,"[""K12.MA-A1-NQ-Q.A.01""]"
0ab39e55-21e2-4328-9d11-0051d8b15c4e,"[""K12.MA-A1-NQ-Q.A.01""]"
0acf9093-d7fc-497a-ad3f-dd52774e1323,"[""K12.MA-A1-NQ-Q.A.01""]"
0ae16e56-5b23-4c85-8888-8a5db464a23d,"[""K12.MA-A1-NQ-Q.A.01""]"
0ae9f4e9-d615-4c25-962d-8bfc12415bc5,"[""K12.MA-A1-NQ-Q.A.01""]"
0aef5362-8609-4906-8907-d907aebf04f8,"[""K12.MA-A1-NQ-Q.A.01""]"
0b0b57a6-7e42-4cc8-bbc3-e6c9961e4d43,"[""K12.MA-A1-NQ-Q.A.01""]"
0077ddb6-3a3e-48f2-9808-94bafb71524f,"[""K12.MA-A1-NQ-Q.A.02""]"
0b12b87e-53ec-4f93-9453-72145edc7a84,"[""K12.MA-A1-NQ-Q.A.01""]"
0b195493-93b8-4d15-afe2-3a4cabbd6ed5,"[""K12.MA-A1-NQ-Q.A.01""]"
0b21320c-1614-4b72-9701-611dbd713188,"[""K12.MA-A1-NQ-Q.A.01""]"
0b2d0453-8324-47ec-89bb-8c463798f196,"[""K12.MA-A1-NQ-Q.A.01""]"
0b419c43-c5e2-4820-9a68-bdcec16c0a14,"[""K12.MA-A1-NQ-Q.A.01""]"
0b44a58a-0423-47a0-b61e-c382191d85c9,"[""K12.MA-A1-NQ-Q.A.01""]"
0b59cf28-f4f7-4fb4-9b9d-e2c2595da544,"[""K12.MA-A1-NQ-Q.A.01""]"
0b61a1e9-f343-4b04-8764-2525f74e39c8,"[""K12.MA-A1-NQ-Q.A.01""]"
0b84e979-3d8a-4c3f-b046-e2b9751b5601,"[""K12.MA-A1-NQ-Q.A.01""]"
0b86b3f0-85fc-4f9a-9bc9-936f0fa93536,"[""K12.MA-A1-NQ-Q.A.01""]"
0b885e47-b468-4e26-bc13-7f36b8c973c9,"[""K12.MA-A1-NQ-Q.A.01""]"
0b8fd5f4-ad26-4226-b08d-caa8e3d5eeea,"[""K12.MA-A1-NQ-Q.A.01""]"
0b9b2732-3de1-4abe-9053-bd225657c7d5,"[""K12.MA-A1-NQ-Q.A.01""]"
0baebe31-9e66-435a-9ab5-0fb060661d31,"[""K12.MA-A1-NQ-Q.A.01""]"
0bbafcc3-38ba-4ff0-a7a6-7d6aa7e39dc9,"[""K12.MA-A1-NQ-Q.A.01""]"
0bf241c8-1b9b-4378-9960-c5986aacbdf0,"[""K12.MA-A1-NQ-Q.A.01""]"
0bf6e050-2d71-43c8-82f7-317c6094b284,"[""K12.MA-A1-NQ-Q.A.01""]"
0bfe14ae-90ff-4948-9407-21b93d6bdd2d,"[""K12.MA-A1-NQ-Q.A.01""]"
0c00e9f1-ab70-49cd-85ed-d50183196d96,"[""K12.MA-A1-NQ-Q.A.01""]"
0c223e4a-9db2-4933-94a6-546a188b86d0,"[""K12.MA-A1-NQ-Q.A.01""]"
0c2365b5-e267-4f64-a9e0-f8ae48258c71,"[""K12.MA-A1-NQ-Q.A.01""]"
007e7ee4-88b4-4c7f-b97f-72104e92891f,"[""K12.MA-A1-NQ-Q.A.02""]"
0c35dd08-ac81-4a47-bbb9-09b57d0a3abe,"[""K12.MA-A1-NQ-Q.A.01""]"
0c43aa4d-cea8-4098-b0fa-1c5e720adcd6,"[""K12.MA-A1-NQ-Q.A.01""]"
0c68d0c3-b59d-4b18-a493-c8524f9cdd17,"[""K12.MA-A1-NQ-Q.A.01""]"
0c68f87f-e568-4e23-b8e4-1f7465affb82,"[""K12.MA-A1-NQ-Q.A.01""]"
0c69db86-fe6f-44d8-974d-2beb93dd3198,"[""K12.MA-A1-NQ-Q.A.01""]"
0c8f50d5-f9b4-4a70-aa3e-38ea42d0aa30,"[""K12.MA-A1-NQ-Q.A.01""]"
0c90dc86-7d05-48b8-a646-884b24db3117,"[""K12.MA-A1-NQ-Q.A.01""]"
0ca1576d-7788-49dc-beeb-cdcaafcdcbb9,"[""K12.MA-A1-NQ-Q.A.01""]"
