user_id,collection_id,competency_code
0854871c-d3d1-4ce3-93eb-7e446c719211,db5f629b-c3a2-4bd3-bc8e-54a135744aed,K12.MA-MA8-EE-C.01
08993359-902b-4135-95e5-6655259eb377,f0435ef3-b218-47f2-a464-d03f37911cc8,K12.MA-MA8-EE-C.01
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.01
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.02
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.01
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.02
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.02
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.01
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,7c3705ea-d10b-4492-b151-1817510bee64,K12.MA-MA8-EE-C.01
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.02
08ae7b2b-d3f8-4b2e-8003-cfa67881657d,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.01
09909a65-d79f-4b57-96fc-5c09570fe504,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01
09909a65-d79f-4b57-96fc-5c09570fe504,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.02
09909a65-d79f-4b57-96fc-5c09570fe504,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.01
09909a65-d79f-4b57-96fc-5c09570fe504,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01
09909a65-d79f-4b57-96fc-5c09570fe504,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.01
09909a65-d79f-4b57-96fc-5c09570fe504,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.02
09909a65-d79f-4b57-96fc-5c09570fe504,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01
09909a65-d79f-4b57-96fc-5c09570fe504,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.01
09909a65-d79f-4b57-96fc-5c09570fe504,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.02
09909a65-d79f-4b57-96fc-5c09570fe504,7c3705ea-d10b-4492-b151-1817510bee64,K12.MA-MA8-EE-C.01
09909a65-d79f-4b57-96fc-5c09570fe504,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01
09909a65-d79f-4b57-96fc-5c09570fe504,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.02
09909a65-d79f-4b57-96fc-5c09570fe504,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.01
09be234f-26a3-4f96-af34-4ab2e0cb1d46,91c2db2e-eddf-43af-adee-7e25c21a1e19,K12.MA-MA8-EE-C.02
09be234f-26a3-4f96-af34-4ab2e0cb1d46,91c2db2e-eddf-43af-adee-7e25c21a1e19,K12.MA-MA8-EE-C.01
09be234f-26a3-4f96-af34-4ab2e0cb1d46,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02.03
09be234f-26a3-4f96-af34-4ab2e0cb1d46,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02.01
09be234f-26a3-4f96-af34-4ab2e0cb1d46,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02
09be234f-26a3-4f96-af34-4ab2e0cb1d46,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.01.01
0aff6747-143f-40a6-9e3f-6a51ad0b1365,284dcc4c-d337-42ae-8113-6675a049c7ba,K12.MA-MA8-EE-C.01
0aff6747-143f-40a6-9e3f-6a51ad0b1365,75e5cab8-4ebd-433a-864f-051c47f7825b,K12.MA-MA8-EE-C.01
0aff6747-143f-40a6-9e3f-6a51ad0b1365,832d633f-04a2-485d-9d0b-b45da97494db,K12.MA-MA8-EE-C.01
0aff6747-143f-40a6-9e3f-6a51ad0b1365,832d633f-04a2-485d-9d0b-b45da97494db,K12.MA-MA8-EE-C.01.02
0bf1ec25-e377-4f80-8e33-fd286aa44e28,1ecc1b15-b182-4f34-b247-893c0877be4e,K12.MA-MA8-EE-C.01.02
0bf1ec25-e377-4f80-8e33-fd286aa44e28,1ecc1b15-b182-4f34-b247-893c0877be4e,K12.MA-MA8-EE-C.01
0bf1ec25-e377-4f80-8e33-fd286aa44e28,2bae5cc0-d8ff-4c55-ae13-33e4f80849f1,K12.MA-MA8-EE-C.01
0bf1ec25-e377-4f80-8e33-fd286aa44e28,2f65cba1-a184-487d-8f3d-dc52ea3b396a,K12.MA-MA8-EE-C.01.02
0bf1ec25-e377-4f80-8e33-fd286aa44e28,5303350b-4806-456c-9e60-31fbafaebf7f,K12.MA-MA8-EE-C.01
0bf1ec25-e377-4f80-8e33-fd286aa44e28,6ec11e1d-6951-4927-a2f1-2439001162db,K12.MA-MA8-EE-C.01.02
0bf1ec25-e377-4f80-8e33-fd286aa44e28,6faed6d6-ba6e-4cbd-a24c-3c4315a255fb,K12.MA-MA8-EE-C.01.02
0bf1ec25-e377-4f80-8e33-fd286aa44e28,6faed6d6-ba6e-4cbd-a24c-3c4315a255fb,K12.MA-MA8-EE-C.01
0bf1ec25-e377-4f80-8e33-fd286aa44e28,cfe518ed-68da-44d3-842b-7ff3132c406f,K12.MA-MA8-EE-C.01
0bf1ec25-e377-4f80-8e33-fd286aa44e28,db3f492e-7411-4a2a-a431-437a5e6e73b2,K12.MA-MA8-EE-C.01.02
0bf1ec25-e377-4f80-8e33-fd286aa44e28,ff99da6a-23fc-424f-ae72-8086f1a368da,K12.MA-MA8-EE-C.01
0bf1ec25-e377-4f80-8e33-fd286aa44e28,ff99da6a-23fc-424f-ae72-8086f1a368da,K12.MA-MA8-EE-C.01.02
0cad4d57-76f1-4181-93f3-dc6d20343dfd,284dcc4c-d337-42ae-8113-6675a049c7ba,K12.MA-MA8-EE-C.01
0cad4d57-76f1-4181-93f3-dc6d20343dfd,619daa46-2027-4735-92bc-5e3ccdad2205,K12.MA-MA8-EE-C.01.02
0cad4d57-76f1-4181-93f3-dc6d20343dfd,832d633f-04a2-485d-9d0b-b45da97494db,K12.MA-MA8-EE-C.01
0cad4d57-76f1-4181-93f3-dc6d20343dfd,832d633f-04a2-485d-9d0b-b45da97494db,K12.MA-MA8-EE-C.01.02
0cad4d57-76f1-4181-93f3-dc6d20343dfd,ecd57db4-e4aa-4c75-90c6-a0f5708c6ece,K12.MA-MA8-EE-C.01.02
0cad4d57-76f1-4181-93f3-dc6d20343dfd,ecd57db4-e4aa-4c75-90c6-a0f5708c6ece,K12.MA-MA8-EE-C.01
0ce6d46b-bc5f-4c64-ac3b-572ab022cd95,91c2db2e-eddf-43af-adee-7e25c21a1e19,K12.MA-MA8-EE-C.01
0ce6d46b-bc5f-4c64-ac3b-572ab022cd95,91c2db2e-eddf-43af-adee-7e25c21a1e19,K12.MA-MA8-EE-C.02
0ce6d46b-bc5f-4c64-ac3b-572ab022cd95,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02.03
0ce6d46b-bc5f-4c64-ac3b-572ab022cd95,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.01.01
0ce6d46b-bc5f-4c64-ac3b-572ab022cd95,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02
0ce6d46b-bc5f-4c64-ac3b-572ab022cd95,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02.01
0ee2c2ab-4375-4a9b-be5a-f739572b116d,284dcc4c-d337-42ae-8113-6675a049c7ba,K12.MA-MA8-EE-C.01
0ee2c2ab-4375-4a9b-be5a-f739572b116d,619daa46-2027-4735-92bc-5e3ccdad2205,K12.MA-MA8-EE-C.01.02
0ee2c2ab-4375-4a9b-be5a-f739572b116d,75e5cab8-4ebd-433a-864f-051c47f7825b,K12.MA-MA8-EE-C.01
0ee2c2ab-4375-4a9b-be5a-f739572b116d,825694b8-0f9e-4999-9040-305e958d6a6a,K12.MA-MA8-EE-C.01
0ee2c2ab-4375-4a9b-be5a-f739572b116d,aa84ef3a-c926-4555-a167-437290740d9e,K12.MA-MA8-EE-C.01
0ee2c2ab-4375-4a9b-be5a-f739572b116d,aa84ef3a-c926-4555-a167-437290740d9e,K12.MA-MA8-EE-C.01.02
0ee2c2ab-4375-4a9b-be5a-f739572b116d,ecd57db4-e4aa-4c75-90c6-a0f5708c6ece,K12.MA-MA8-EE-C.01.02
0ee2c2ab-4375-4a9b-be5a-f739572b116d,ecd57db4-e4aa-4c75-90c6-a0f5708c6ece,K12.MA-MA8-EE-C.01
0f0ad446-8ca0-4b26-93a0-500c0884c68f,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01
0f0ad446-8ca0-4b26-93a0-500c0884c68f,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.02
0f0ad446-8ca0-4b26-93a0-500c0884c68f,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.01
0f0ad446-8ca0-4b26-93a0-500c0884c68f,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01
0f0ad446-8ca0-4b26-93a0-500c0884c68f,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.01
0f0ad446-8ca0-4b26-93a0-500c0884c68f,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.02
0f0ad446-8ca0-4b26-93a0-500c0884c68f,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01
0f0ad446-8ca0-4b26-93a0-500c0884c68f,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.02
0f0ad446-8ca0-4b26-93a0-500c0884c68f,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.01
0f0ad446-8ca0-4b26-93a0-500c0884c68f,7c3705ea-d10b-4492-b151-1817510bee64,K12.MA-MA8-EE-C.01
0f0ad446-8ca0-4b26-93a0-500c0884c68f,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.01
0f0ad446-8ca0-4b26-93a0-500c0884c68f,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01
0f0ad446-8ca0-4b26-93a0-500c0884c68f,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.02
0f94f27b-013b-4d3a-9960-991241c1031f,f0435ef3-b218-47f2-a464-d03f37911cc8,K12.MA-MA8-EE-C.01
12b6e1ed-415f-4ee1-8733-49e0abc7dc30,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02.01
12b6e1ed-415f-4ee1-8733-49e0abc7dc30,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.01.01
12b6e1ed-415f-4ee1-8733-49e0abc7dc30,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02
12b6e1ed-415f-4ee1-8733-49e0abc7dc30,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02.03
13443a06-ebd4-42ab-b14d-375a6a6a2947,284dcc4c-d337-42ae-8113-6675a049c7ba,K12.MA-MA8-EE-C.01
13443a06-ebd4-42ab-b14d-375a6a6a2947,75e5cab8-4ebd-433a-864f-051c47f7825b,K12.MA-MA8-EE-C.01
13443a06-ebd4-42ab-b14d-375a6a6a2947,832d633f-04a2-485d-9d0b-b45da97494db,K12.MA-MA8-EE-C.01
13443a06-ebd4-42ab-b14d-375a6a6a2947,832d633f-04a2-485d-9d0b-b45da97494db,K12.MA-MA8-EE-C.01.02
13443a06-ebd4-42ab-b14d-375a6a6a2947,ecd57db4-e4aa-4c75-90c6-a0f5708c6ece,K12.MA-MA8-EE-C.01.02
13443a06-ebd4-42ab-b14d-375a6a6a2947,ecd57db4-e4aa-4c75-90c6-a0f5708c6ece,K12.MA-MA8-EE-C.01
1374edc2-0dc1-4108-a268-58c8317b6236,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.02
1374edc2-0dc1-4108-a268-58c8317b6236,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01
1374edc2-0dc1-4108-a268-58c8317b6236,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.01
1374edc2-0dc1-4108-a268-58c8317b6236,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.02
1374edc2-0dc1-4108-a268-58c8317b6236,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01
1374edc2-0dc1-4108-a268-58c8317b6236,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.01
1374edc2-0dc1-4108-a268-58c8317b6236,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01
1374edc2-0dc1-4108-a268-58c8317b6236,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.01
1374edc2-0dc1-4108-a268-58c8317b6236,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.02
1374edc2-0dc1-4108-a268-58c8317b6236,7c3705ea-d10b-4492-b151-1817510bee64,K12.MA-MA8-EE-C.01
1374edc2-0dc1-4108-a268-58c8317b6236,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01
1374edc2-0dc1-4108-a268-58c8317b6236,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.01
1374edc2-0dc1-4108-a268-58c8317b6236,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.02
154d941c-ff42-4c4b-8412-3b9f4cc8898e,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.02
154d941c-ff42-4c4b-8412-3b9f4cc8898e,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01
154d941c-ff42-4c4b-8412-3b9f4cc8898e,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.01
154d941c-ff42-4c4b-8412-3b9f4cc8898e,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.01
154d941c-ff42-4c4b-8412-3b9f4cc8898e,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01
154d941c-ff42-4c4b-8412-3b9f4cc8898e,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.02
154d941c-ff42-4c4b-8412-3b9f4cc8898e,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.02
154d941c-ff42-4c4b-8412-3b9f4cc8898e,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01
154d941c-ff42-4c4b-8412-3b9f4cc8898e,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.01
154d941c-ff42-4c4b-8412-3b9f4cc8898e,7c3705ea-d10b-4492-b151-1817510bee64,K12.MA-MA8-EE-C.01
154d941c-ff42-4c4b-8412-3b9f4cc8898e,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.01
154d941c-ff42-4c4b-8412-3b9f4cc8898e,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.02
154d941c-ff42-4c4b-8412-3b9f4cc8898e,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01
15f1169b-f8d9-42e1-b934-baa86dcb9083,832d633f-04a2-485d-9d0b-b45da97494db,K12.MA-MA8-EE-C.01.02
15f1169b-f8d9-42e1-b934-baa86dcb9083,832d633f-04a2-485d-9d0b-b45da97494db,K12.MA-MA8-EE-C.01
16a254e1-d3f6-4b2b-9038-f61cd76a6754,91c2db2e-eddf-43af-adee-7e25c21a1e19,K12.MA-MA8-EE-C.02
16a254e1-d3f6-4b2b-9038-f61cd76a6754,91c2db2e-eddf-43af-adee-7e25c21a1e19,K12.MA-MA8-EE-C.01
16a254e1-d3f6-4b2b-9038-f61cd76a6754,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.01.01
16a254e1-d3f6-4b2b-9038-f61cd76a6754,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02.01
16a254e1-d3f6-4b2b-9038-f61cd76a6754,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02
16a254e1-d3f6-4b2b-9038-f61cd76a6754,921f173d-394c-4bb8-9947-3182fb394f88,K12.MA-MA8-EE-C.02.03
172404fa-d36f-4166-a582-887b5b99c68e,63497ddb-1278-4734-9351-e6f49609d569,K12.MA-MA8-EE-C.02.01
172404fa-d36f-4166-a582-887b5b99c68e,63497ddb-1278-4734-9351-e6f49609d569,K12.MA-MA8-EE-C.02.02
1852e8da-488f-42dd-b700-cda9c22cedaf,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01
1852e8da-488f-42dd-b700-cda9c22cedaf,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.01
1852e8da-488f-42dd-b700-cda9c22cedaf,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.02
1852e8da-488f-42dd-b700-cda9c22cedaf,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.02
1852e8da-488f-42dd-b700-cda9c22cedaf,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01
1852e8da-488f-42dd-b700-cda9c22cedaf,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.01
1852e8da-488f-42dd-b700-cda9c22cedaf,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01
1852e8da-488f-42dd-b700-cda9c22cedaf,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.01
1852e8da-488f-42dd-b700-cda9c22cedaf,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.02
1852e8da-488f-42dd-b700-cda9c22cedaf,7c3705ea-d10b-4492-b151-1817510bee64,K12.MA-MA8-EE-C.01
1852e8da-488f-42dd-b700-cda9c22cedaf,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.02
1852e8da-488f-42dd-b700-cda9c22cedaf,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.01
1852e8da-488f-42dd-b700-cda9c22cedaf,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01
1aa03d67-9c84-4b77-a3ad-855e368ef89f,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.02
1aa03d67-9c84-4b77-a3ad-855e368ef89f,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01
1aa03d67-9c84-4b77-a3ad-855e368ef89f,1035c9e0-1c9f-4401-ad62-c381ae040b66,K12.MA-MA8-EE-C.01.01
1aa03d67-9c84-4b77-a3ad-855e368ef89f,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.02
1aa03d67-9c84-4b77-a3ad-855e368ef89f,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01.01
1aa03d67-9c84-4b77-a3ad-855e368ef89f,7291ce86-565e-4b44-a706-9e6fafcbb3e0,K12.MA-MA8-EE-C.01
1aa03d67-9c84-4b77-a3ad-855e368ef89f,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01
1aa03d67-9c84-4b77-a3ad-855e368ef89f,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.02
1aa03d67-9c84-4b77-a3ad-855e368ef89f,74dff390-16a5-4bdc-b130-c1765a6172e0,K12.MA-MA8-EE-C.01.01
1aa03d67-9c84-4b77-a3ad-855e368ef89f,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.02
1aa03d67-9c84-4b77-a3ad-855e368ef89f,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01.01
1aa03d67-9c84-4b77-a3ad-855e368ef89f,96f13018-4b1b-41ef-9a6a-a6d5586627b7,K12.MA-MA8-EE-C.01
1bf1fd79-946d-4bfa-8e98-8484c24bc8b0,1ecc1b15-b182-4f34-b247-893c0877be4e,K12.MA-MA8-EE-C.01
1bf1fd79-946d-4bfa-8e98-8484c24bc8b0,1ecc1b15-b182-4f34-b247-893c0877be4e,K12.MA-MA8-EE-C.01.02
1bf1fd79-946d-4bfa-8e98-8484c24bc8b0,2f65cba1-a184-487d-8f3d-dc52ea3b396a,K12.MA-MA8-EE-C.01.02
1bf1fd79-946d-4bfa-8e98-8484c24bc8b0,5303350b-4806-456c-9e60-31fbafaebf7f,K12.MA-MA8-EE-C.01
1bf1fd79-946d-4bfa-8e98-8484c24bc8b0,9b3a9b28-1400-4933-8ffc-09e578547944,K12.MA-MA8-EE-C.01.02
1bf1fd79-946d-4bfa-8e98-8484c24bc8b0,cfe518ed-68da-44d3-842b-7ff3132c406f,K12.MA-MA8-EE-C.01
